student_id,question_id,topic,is_correct
277,Q8247,Grammar,True
277,Q8407,Vocabulary,True
277,Q5486,Algebra,True
277,Q5778,Algebra,False
277,Q5387,Algebra,True
277,Q5516,Statistics,True
277,Q5100,Algebra,True
277,Q3802,Algebra,True
277,Q2010,Algebra,True
277,Q5793,Algebra,False
277,Q5764,Statistics,True
277,Q5241,Algebra,True
277,Q8101,Vocabulary,False
277,Q4295,Algebra,True
277,Q5045,Statistics,True
278,Q3669,Algebra,True
278,Q3602,Algebra,True
278,Q5103,Statistics,False
278,Q4774,Algebra,False
278,Q8033,Vocabulary,True
278,Q5315,Statistics,False
278,Q5686,Algebra,True
278,Q8502,Vocabulary,True
278,Q2475,Algebra,True
278,Q5091,Algebra,True
278,Q7228,Vocabulary,True
278,Q4533,Algebra,False
278,Q2376,Algebra,False
278,Q6654,Reading Comprehension,False
278,Q5131,Algebra,True
278,Q7052,Vocabulary,True
278,Q2875,Algebra,True
278,Q5329,Algebra,True
278,Q7058,Vocabulary,True
278,Q4271,Algebra,True
279,Q4170,Statistics,False
279,Q4852,Algebra,True
279,Q6940,Vocabulary,True
279,Q7128,Vocabulary,False
279,Q3226,Statistics,False
279,Q2139,Algebra,False
279,Q3803,Algebra,False
279,Q5084,Algebra,False
279,Q6791,Reading Comprehension,False
279,Q4419,Algebra,False
279,Q3768,Algebra,False
279,Q2895,Statistics,False
279,Q5036,Algebra,False
279,Q5894,Algebra,False
279,Q2748,Statistics,False
279,Q3207,Algebra,False
279,Q7294,Vocabulary,False
279,Q7873,Vocabulary,False
279,Q3550,Algebra,False
279,Q4016,Statistics,False
280,Q2933,Algebra,False
280,Q5831,Algebra,False
280,Q2086,Algebra,False
280,Q2576,Algebra,True
280,Q3088,Geometry,False
280,Q2518,Geometry,True
280,Q8543,Vocabulary,False
280,Q2087,Statistics,True
280,Q7021,Vocabulary,True
280,Q8096,Vocabulary,True
280,Q2449,Algebra,True
280,Q8010,Vocabulary,True
280,Q6312,Waves & Optics,False
280,Q2575,Algebra,False
280,Q7302,Vocabulary,True
280,Q6363,Waves & Optics,False
280,Q2044,Algebra,False
280,Q2974,Algebra,False
280,Q4569,Algebra,False
281,Q6927,Vocabulary,False
281,Q8669,Vocabulary,False
281,Q5563,Algebra,True
281,Q7864,Vocabulary,False
281,Q4187,Algebra,True
281,Q8530,Vocabulary,False
281,Q5865,Algebra,True
281,Q8601,Grammar,False
281,Q2835,Algebra,True
281,Q4903,Algebra,True
281,Q7454,Vocabulary,True
281,Q7217,Vocabulary,False
281,Q4719,Statistics,True
281,Q2464,Geometry,True
281,Q5059,Statistics,True
281,Q8234,Vocabulary,False
281,Q7259,Vocabulary,True
281,Q6101,Inorganic,False
281,Q2195,Algebra,True
281,Q4342,Algebra,True
281,Q8124,Vocabulary,False
282,Q3640,Algebra,True
282,Q6748,Reading Comprehension,True
282,Q7833,Vocabulary,False
282,Q4015,Statistics,False
282,Q2446,Algebra,True
282,Q7649,Vocabulary,False
282,Q5249,Algebra,True
282,Q8223,Vocabulary,False
282,Q4312,Statistics,False
282,Q3890,Algebra,True
282,Q3712,Algebra,True
282,Q3636,Algebra,True
282,Q5529,Algebra,True
282,Q2138,Statistics,False
282,Q6218,Waves & Optics,True
283,Q8161,Grammar,False
283,Q5765,Algebra,True
283,Q4415,Algebra,True
283,Q3984,Algebra,False
283,Q7548,Vocabulary,False
283,Q7871,Vocabulary,False
283,Q3261,Algebra,True
283,Q5498,Algebra,True
283,Q8020,Vocabulary,False
283,Q7928,Vocabulary,False
283,Q6353,Inorganic,True
283,Q6031,Waves & Optics,True
283,Q6609,Reading Comprehension,False
283,Q3516,Statistics,True
283,Q5422,Algebra,True
283,Q4653,Statistics,True
283,Q2507,Algebra,False
283,Q8099,Vocabulary,False
283,Q8503,Vocabulary,False
283,Q4271,Algebra,True
283,Q8552,Vocabulary,True
283,Q7270,Grammar,True
283,Q7876,Vocabulary,False
283,Q5523,Statistics,True
283,Q4284,Algebra,True
284,Q5953,Mechanics,False
284,Q4271,Algebra,False
284,Q6670,Reading Comprehension,False
284,Q4035,Algebra,False
284,Q5490,Algebra,False
284,Q7812,Vocabulary,False
284,Q8097,Vocabulary,False
284,Q3159,Algebra,False
284,Q7191,Vocabulary,True
284,Q3709,Algebra,False
284,Q4356,Statistics,True
284,Q2495,Algebra,False
284,Q5929,Mechanics,True
284,Q8888,Calculus,True
284,Q3201,Algebra,False
284,Q2184,Statistics,False
284,Q8254,Vocabulary,True
284,Q3412,Calculus,True
284,Q3019,Trigonometry,False
284,Q6545,Reading Comprehension,False
284,Q2529,Algebra,False
284,Q8700,Vocabulary,False
284,Q7955,Vocabulary,False
285,Q3048,Algebra,True
285,Q5669,Geometry,False
285,Q8936,Inorganic,False
285,Q7709,Vocabulary,True
285,Q5803,Algebra,True
285,Q7839,Vocabulary,True
285,Q6862,Reading Comprehension,False
285,Q7482,Vocabulary,False
285,Q4970,Statistics,True
285,Q5403,Algebra,False
285,Q5277,Trigonometry,True
285,Q3750,Statistics,True
285,Q4139,Algebra,True
285,Q4322,Trigonometry,True
285,Q7952,Vocabulary,True
285,Q4582,Algebra,True
285,Q8430,Vocabulary,True
285,Q5884,Statistics,True
285,Q6742,Reading Comprehension,False
285,Q8842,Vocabulary,True
285,Q5824,Statistics,False
285,Q5573,Geometry,False
286,Q6348,Mechanics,True
286,Q3817,Algebra,True
286,Q6365,Inorganic,False
286,Q8834,Vocabulary,False
286,Q7976,Grammar,False
286,Q8880,Geometry,True
286,Q7763,Grammar,True
286,Q8935,Inorganic,False
286,Q6744,Reading Comprehension,False
286,Q2522,Trigonometry,True
286,Q8850,Vocabulary,True
286,Q8705,Vocabulary,True
286,Q7946,Vocabulary,False
286,Q8208,Vocabulary,True
286,Q7179,Vocabulary,True
286,Q6976,Vocabulary,False
286,Q5697,Statistics,True
286,Q4327,Algebra,False
286,Q2875,Algebra,False
286,Q7556,Vocabulary,False
286,Q8068,Vocabulary,False
286,Q5590,Algebra,True
286,Q7709,Vocabulary,False
287,Q2297,Algebra,True
287,Q8688,Vocabulary,False
287,Q4373,Algebra,True
287,Q4760,Algebra,True
287,Q5914,Electricity & Magnetism,True
287,Q3200,Algebra,True
287,Q7432,Vocabulary,True
287,Q2152,Statistics,True
287,Q4671,Algebra,False
287,Q6792,Reading Comprehension,True
287,Q5305,Algebra,True
287,Q6805,Reading Comprehension,False
287,Q3937,Algebra,False
287,Q5263,Algebra,False
287,Q3826,Statistics,True
287,Q8697,Vocabulary,True
287,Q6337,Mechanics,True
287,Q4334,Algebra,False
287,Q3761,Statistics,True
287,Q4585,Algebra,False
287,Q7240,Vocabulary,False
287,Q4117,Algebra,False
287,Q7279,Vocabulary,True
287,Q4314,Statistics,True
287,Q4673,Algebra,False
287,Q6518,Reading Comprehension,False
287,Q3436,Algebra,False
287,Q7103,Vocabulary,True
288,Q2820,Statistics,True
288,Q3183,Statistics,True
288,Q6882,Vocabulary,True
288,Q4042,Algebra,True
288,Q6389,Reading Comprehension,True
288,Q7858,Grammar,True
288,Q6467,Reading Comprehension,True
288,Q4837,Algebra,True
288,Q5495,Algebra,True
288,Q5900,Geometry,False
288,Q4001,Algebra,True
288,Q7755,Vocabulary,True
288,Q5991,Mechanics,True
288,Q8735,Vocabulary,True
288,Q3692,Statistics,True
288,Q7986,Grammar,True
288,Q6946,Vocabulary,False
288,Q4951,Statistics,True
288,Q8526,Vocabulary,False
288,Q2623,Algebra,True
288,Q7802,Vocabulary,True
288,Q2227,Algebra,True
288,Q3208,Algebra,True
288,Q3390,Algebra,True
288,Q8819,Vocabulary,True
288,Q7065,Vocabulary,True
288,Q2603,Algebra,True
288,Q2311,Statistics,True
289,Q3148,Algebra,True
289,Q8432,Vocabulary,False
289,Q3705,Statistics,True
289,Q4095,Statistics,True
289,Q4176,Algebra,True
289,Q7797,Vocabulary,False
289,Q8203,Vocabulary,False
289,Q6897,Vocabulary,False
289,Q6989,Vocabulary,False
289,Q6236,Waves & Optics,False
289,Q4854,Statistics,True
289,Q3332,Algebra,True
289,Q2354,Algebra,True
289,Q8046,Vocabulary,True
289,Q7148,Grammar,True
289,Q3180,Statistics,True
289,Q6767,Reading Comprehension,True
289,Q2060,Algebra,True
289,Q2064,Algebra,True
289,Q8903,Reading Comprehension,True
289,Q8301,Vocabulary,False
289,Q3579,Algebra,True
289,Q8434,Vocabulary,False
289,Q5846,Algebra,True
289,Q2042,Statistics,True
289,Q4896,Algebra,True
289,Q5457,Geometry,False
289,Q3336,Statistics,True
289,Q4239,Algebra,False
290,Q6420,Reading Comprehension,False
290,Q3308,Algebra,False
290,Q7326,Writing,True
290,Q7967,Grammar,True
290,Q2230,Algebra,False
290,Q4453,Statistics,False
290,Q2642,Algebra,True
290,Q4139,Algebra,True
290,Q3786,Algebra,True
290,Q6504,Reading Comprehension,True
290,Q4950,Algebra,False
290,Q3855,Algebra,False
290,Q6260,Electricity & Magnetism,True
290,Q6445,Reading Comprehension,False
290,Q8201,Grammar,True
290,Q6933,Vocabulary,False
290,Q5809,Algebra,False
290,Q5851,Algebra,True
290,Q8752,Vocabulary,False
290,Q3779,Algebra,True
290,Q6669,Reading Comprehension,False
290,Q8222,Grammar,True
290,Q6981,Vocabulary,True
290,Q5243,Algebra,False
290,Q3354,Algebra,False
290,Q3449,Algebra,True
290,Q4301,Algebra,True
290,Q6279,Mechanics,True
291,Q5903,Mechanics,True
291,Q3610,Statistics,True
291,Q3646,Algebra,False
291,Q6634,Reading Comprehension,False
291,Q6679,Reading Comprehension,False
291,Q6560,Reading Comprehension,False
291,Q7283,Vocabulary,False
291,Q4459,Algebra,True
291,Q5109,Trigonometry,False
291,Q3250,Algebra,True
291,Q4450,Algebra,True
291,Q2327,Algebra,True
291,Q5980,Waves & Optics,False
291,Q6742,Reading Comprehension,False
291,Q5634,Algebra,True
291,Q6203,Waves & Optics,False
291,Q4219,Statistics,True
291,Q2406,Algebra,True
291,Q7233,Grammar,False
291,Q5821,Algebra,True
291,Q7018,Vocabulary,False
291,Q4763,Statistics,True
291,Q8383,Vocabulary,True
291,Q5009,Statistics,True
291,Q4980,Statistics,True
292,Q2672,Algebra,True
292,Q2493,Statistics,True
292,Q7313,Vocabulary,False
292,Q4159,Algebra,False
292,Q2637,Algebra,True
292,Q6462,Reading Comprehension,True
292,Q7443,Vocabulary,True
292,Q7033,Vocabulary,True
292,Q8574,Vocabulary,True
292,Q2614,Algebra,False
292,Q4180,Algebra,True
292,Q8848,Vocabulary,True
292,Q5002,Algebra,False
292,Q6400,Reading Comprehension,False
292,Q5446,Algebra,False
292,Q8309,Vocabulary,True
292,Q6390,Reading Comprehension,True
292,Q6354,Inorganic,False
292,Q2451,Algebra,False
292,Q7754,Vocabulary,True
293,Q6031,Waves & Optics,True
293,Q6654,Reading Comprehension,True
293,Q2393,Algebra,True
293,Q4520,Algebra,True
293,Q6776,Reading Comprehension,True
293,Q8639,Vocabulary,False
293,Q8929,Organic,True
293,Q3112,Statistics,False
293,Q6566,Reading Comprehension,False
293,Q5550,Algebra,False
293,Q2359,Statistics,False
293,Q7337,Vocabulary,False
293,Q3351,Statistics,True
293,Q2699,Statistics,False
293,Q4470,Algebra,True
293,Q6306,Electricity & Magnetism,True
293,Q8264,Vocabulary,False
293,Q7974,Vocabulary,True
293,Q6509,Reading Comprehension,False
293,Q3728,Algebra,True
293,Q5250,Algebra,True
293,Q5408,Algebra,False
293,Q8693,Vocabulary,True
293,Q8587,Vocabulary,False
293,Q4121,Algebra,False
293,Q6152,Inorganic,True
294,Q5676,Statistics,True
294,Q8216,Vocabulary,False
294,Q5509,Statistics,True
294,Q5227,Algebra,True
294,Q8383,Vocabulary,False
294,Q3889,Algebra,True
294,Q3782,Statistics,True
294,Q3097,Algebra,False
294,Q5681,Algebra,False
294,Q7832,Vocabulary,False
294,Q4761,Statistics,True
294,Q5022,Statistics,True
294,Q4812,Algebra,True
294,Q6306,Electricity & Magnetism,False
294,Q2885,Statistics,True
294,Q7189,Vocabulary,True
294,Q6495,Reading Comprehension,True
294,Q3172,Algebra,False
294,Q7394,Vocabulary,False
294,Q7673,Vocabulary,False
294,Q3505,Statistics,True
294,Q5343,Algebra,False
294,Q5416,Algebra,True
294,Q6923,Vocabulary,False
294,Q8204,Vocabulary,False
294,Q3703,Algebra,False
294,Q4719,Statistics,True
294,Q2263,Algebra,True
295,Q5784,Statistics,False
295,Q4524,Algebra,False
295,Q7159,Vocabulary,True
295,Q2201,Algebra,False
295,Q3111,Algebra,False
295,Q4236,Statistics,True
295,Q6666,Reading Comprehension,False
295,Q8638,Vocabulary,False
295,Q8900,Reading Comprehension,True
295,Q4365,Algebra,False
295,Q8784,Vocabulary,True
295,Q8649,Vocabulary,False
295,Q3380,Algebra,False
295,Q6445,Reading Comprehension,True
295,Q2792,Algebra,False
295,Q4648,Algebra,False
295,Q4467,Statistics,True
295,Q8719,Vocabulary,False
295,Q2272,Algebra,False
295,Q4574,Algebra,False
295,Q6421,Reading Comprehension,False
295,Q4589,Algebra,False
295,Q2075,Geometry,True
295,Q2919,Statistics,True
295,Q7455,Vocabulary,False
295,Q2470,Algebra,False
295,Q7410,Vocabulary,True
296,Q7308,Writing,True
296,Q6529,Reading Comprehension,True
296,Q6991,Vocabulary,False
296,Q5484,Statistics,True
296,Q3360,Algebra,True
296,Q2253,Algebra,True
296,Q5573,Geometry,True
296,Q6688,Reading Comprehension,True
296,Q4025,Statistics,False
296,Q4549,Statistics,True
296,Q3641,Algebra,True
296,Q4051,Algebra,False
296,Q7403,Grammar,True
296,Q7935,Vocabulary,False
296,Q8584,Vocabulary,True
296,Q7933,Vocabulary,True
297,Q4732,Algebra,True
297,Q6708,Reading Comprehension,True
297,Q8764,Vocabulary,False
297,Q2301,Algebra,True
297,Q8098,Vocabulary,True
297,Q4948,Algebra,True
297,Q2065,Algebra,False
297,Q4986,Algebra,True
297,Q2638,Algebra,True
297,Q4515,Statistics,True
297,Q8047,Vocabulary,True
297,Q3905,Algebra,True
297,Q6144,Inorganic,True
297,Q3049,Algebra,True
297,Q3022,Algebra,True
297,Q5326,Algebra,False
297,Q7352,Vocabulary,False
297,Q7408,Vocabulary,False
297,Q5992,Inorganic,True
297,Q2106,Algebra,True
297,Q6114,Mechanics,True
297,Q2816,Algebra,True
298,Q2799,Algebra,False
298,Q2600,Geometry,True
298,Q4224,Algebra,True
298,Q4603,Statistics,True
298,Q2404,Algebra,True
298,Q7190,Vocabulary,True
298,Q2885,Statistics,True
298,Q4916,Statistics,True
298,Q6410,Reading Comprehension,True
298,Q6987,Vocabulary,True
298,Q4418,Statistics,True
298,Q3398,Algebra,True
298,Q5645,Algebra,True
298,Q5928,Electricity & Magnetism,True
298,Q7057,Vocabulary,True
298,Q3125,Algebra,True
298,Q4969,Algebra,True
298,Q5888,Statistics,True
298,Q2413,Algebra,True
298,Q2872,Algebra,True
298,Q5630,Algebra,True
298,Q7493,Vocabulary,True
298,Q6058,Electricity & Magnetism,False
298,Q7399,Vocabulary,True
299,Q2637,Algebra,False
299,Q7993,Vocabulary,True
299,Q7386,Vocabulary,True
299,Q7844,Writing,True
299,Q6673,Reading Comprehension,True
299,Q4001,Algebra,False
299,Q2742,Algebra,True
299,Q7264,Vocabulary,True
299,Q2878,Algebra,False
299,Q6897,Vocabulary,True
299,Q5549,Algebra,False
299,Q3019,Trigonometry,False
299,Q7688,Vocabulary,True
299,Q3716,Algebra,True
299,Q7433,Vocabulary,True
299,Q5572,Algebra,False
299,Q8941,Physical Chemistry,False
299,Q6497,Reading Comprehension,True
299,Q8431,Vocabulary,True
299,Q8920,Electricity & Magnetism,True
299,Q6950,Grammar,True
299,Q6093,Inorganic,False
299,Q8524,Vocabulary,True
299,Q6511,Reading Comprehension,True
299,Q5772,Statistics,True
299,Q8501,Vocabulary,True
299,Q3431,Algebra,False
299,Q8898,Grammar,False
300,Q2396,Statistics,False
300,Q7432,Vocabulary,True
300,Q2887,Algebra,False
300,Q5294,Statistics,True
300,Q4230,Algebra,False
300,Q7835,Vocabulary,True
300,Q4321,Algebra,False
300,Q7579,Vocabulary,True
300,Q5267,Algebra,False
300,Q8696,Vocabulary,True
300,Q7914,Vocabulary,True
300,Q7961,Vocabulary,True
300,Q2759,Algebra,False
300,Q4427,Statistics,False
300,Q5455,Algebra,False
300,Q7213,Grammar,False
300,Q5708,Algebra,False
300,Q7558,Vocabulary,True
300,Q6304,Inorganic,True
300,Q5181,Geometry,True
300,Q4180,Algebra,False
300,Q4878,Algebra,False
300,Q7486,Grammar,False
300,Q8001,Vocabulary,True
300,Q7044,Grammar,False
300,Q6801,Reading Comprehension,False
300,Q7260,Vocabulary,True
300,Q2646,Algebra,False
300,Q5059,Statistics,False
301,Q6228,Inorganic,False
301,Q3116,Algebra,True
301,Q3094,Algebra,True
301,Q3320,Algebra,True
301,Q8008,Vocabulary,False
301,Q8154,Vocabulary,False
301,Q8661,Vocabulary,False
301,Q4437,Algebra,True
301,Q8610,Writing,False
301,Q8936,Inorganic,True
301,Q4450,Algebra,True
301,Q7397,Vocabulary,False
301,Q4979,Algebra,True
301,Q6635,Reading Comprehension,False
301,Q6576,Reading Comprehension,False
301,Q2783,Algebra,True
301,Q8371,Vocabulary,True
301,Q4908,Statistics,True
301,Q8622,Vocabulary,False
301,Q6383,Reading Comprehension,False
301,Q3603,Algebra,True
301,Q7447,Vocabulary,False
302,Q7512,Vocabulary,True
302,Q7098,Grammar,False
302,Q3292,Algebra,False
302,Q7579,Vocabulary,False
302,Q2862,Algebra,True
302,Q2437,Geometry,True
302,Q5091,Algebra,True
302,Q8506,Vocabulary,True
302,Q6110,Inorganic,False
302,Q4899,Algebra,False
302,Q3444,Algebra,False
302,Q7529,Vocabulary,True
302,Q5030,Geometry,False
302,Q6076,Mechanics,True
302,Q3498,Algebra,True
302,Q5197,Algebra,False
302,Q8171,Vocabulary,True
302,Q3831,Algebra,False
302,Q7130,Grammar,False
303,Q7346,Vocabulary,False
303,Q2473,Statistics,True
303,Q7566,Grammar,True
303,Q2384,Algebra,False
303,Q3965,Algebra,False
303,Q7096,Vocabulary,True
303,Q2529,Algebra,True
303,Q6457,Reading Comprehension,False
303,Q5311,Algebra,False
303,Q5779,Algebra,True
303,Q7468,Vocabulary,True
303,Q2030,Algebra,False
303,Q8168,Vocabulary,True
303,Q5082,Statistics,True
303,Q6795,Reading Comprehension,False
303,Q4216,Statistics,True
303,Q8738,Vocabulary,True
303,Q6940,Vocabulary,True
303,Q7950,Vocabulary,True
303,Q3907,Algebra,False
303,Q8908,Vocabulary,True
303,Q4162,Statistics,True
303,Q3671,Algebra,False
303,Q3588,Geometry,True
303,Q6436,Reading Comprehension,True
304,Q2754,Statistics,False
304,Q3227,Algebra,False
304,Q7422,Vocabulary,True
304,Q6439,Reading Comprehension,False
304,Q7804,Vocabulary,False
304,Q4954,Statistics,False
304,Q7552,Vocabulary,True
304,Q3952,Algebra,True
304,Q8905,Vocabulary,True
304,Q8187,Vocabulary,False
304,Q4267,Statistics,False
304,Q5825,Algebra,True
304,Q6791,Reading Comprehension,True
304,Q4155,Algebra,True
304,Q2973,Statistics,True
304,Q5572,Algebra,False
304,Q2300,Statistics,False
304,Q6054,Inorganic,True
304,Q6276,Inorganic,False
304,Q6297,Mechanics,True
304,Q6633,Reading Comprehension,False
304,Q3068,Algebra,False
304,Q2643,Algebra,True
304,Q3538,Algebra,False
304,Q7899,Vocabulary,True
304,Q2964,Statistics,False
305,Q2364,Algebra,True
305,Q5337,Algebra,True
305,Q2508,Algebra,True
305,Q5007,Algebra,False
305,Q4016,Statistics,False
305,Q4844,Algebra,False
305,Q3723,Algebra,True
305,Q8407,Vocabulary,True
305,Q5569,Algebra,True
305,Q6476,Reading Comprehension,True
305,Q8711,Vocabulary,False
305,Q2991,Algebra,False
305,Q3002,Algebra,True
305,Q5470,Algebra,False
305,Q6574,Reading Comprehension,True
305,Q3470,Algebra,False
305,Q7558,Vocabulary,True
305,Q4244,Algebra,True
305,Q7763,Grammar,True
305,Q8068,Vocabulary,True
305,Q4677,Algebra,True
305,Q8536,Vocabulary,False
305,Q7371,Vocabulary,False
305,Q4607,Statistics,False
306,Q5587,Algebra,True
306,Q6483,Reading Comprehension,True
306,Q6881,Vocabulary,True
306,Q4740,Statistics,True
306,Q7436,Writing,False
306,Q3917,Algebra,False
306,Q5458,Statistics,False
306,Q2251,Algebra,True
306,Q6991,Vocabulary,True
306,Q3612,Statistics,True
306,Q6651,Reading Comprehension,True
306,Q7043,Grammar,True
306,Q8462,Vocabulary,True
306,Q8707,Vocabulary,True
306,Q3597,Statistics,False
306,Q8695,Vocabulary,True
306,Q4321,Algebra,True
306,Q5218,Algebra,False
306,Q2268,Algebra,True
306,Q7276,Vocabulary,True
306,Q5863,Statistics,False
306,Q7972,Vocabulary,True
306,Q6784,Reading Comprehension,False
306,Q4360,Algebra,True
306,Q7788,Vocabulary,True
306,Q5586,Algebra,False
307,Q4781,Algebra,False
307,Q2842,Algebra,False
307,Q6943,Vocabulary,False
307,Q7295,Vocabulary,False
307,Q2412,Algebra,False
307,Q8114,Vocabulary,False
307,Q6554,Reading Comprehension,False
307,Q8578,Vocabulary,False
307,Q4407,Algebra,False
307,Q7362,Vocabulary,True
307,Q4743,Statistics,False
307,Q6371,Waves & Optics,True
307,Q2168,Statistics,False
307,Q7518,Vocabulary,True
307,Q4038,Algebra,False
307,Q3388,Algebra,False
307,Q3904,Statistics,True
307,Q5577,Algebra,False
307,Q2792,Algebra,False
307,Q8848,Vocabulary,False
307,Q7200,Vocabulary,False
307,Q7385,Vocabulary,False
307,Q4934,Statistics,False
307,Q5394,Algebra,False
307,Q3490,Algebra,False
307,Q5297,Algebra,False
308,Q6617,Reading Comprehension,False
308,Q8656,Vocabulary,True
308,Q3081,Geometry,True
308,Q8687,Grammar,False
308,Q6163,Mechanics,False
308,Q5740,Algebra,True
308,Q3144,Algebra,True
308,Q8856,Vocabulary,False
308,Q6285,Inorganic,True
308,Q7650,Vocabulary,True
308,Q3307,Algebra,True
308,Q3954,Statistics,True
308,Q5674,Geometry,True
308,Q3858,Algebra,False
308,Q7262,Vocabulary,True
308,Q5724,Statistics,True
308,Q4534,Trigonometry,True
308,Q4619,Statistics,True
308,Q2101,Algebra,False
308,Q7293,Vocabulary,True
309,Q2225,Statistics,False
309,Q8748,Vocabulary,False
309,Q6610,Reading Comprehension,True
309,Q3524,Statistics,True
309,Q4071,Algebra,False
309,Q3596,Algebra,True
309,Q7132,Vocabulary,True
309,Q2779,Algebra,True
309,Q5261,Algebra,True
309,Q2903,Statistics,True
309,Q6418,Reading Comprehension,False
309,Q2201,Algebra,True
309,Q6030,Inorganic,True
309,Q4878,Algebra,True
309,Q2742,Algebra,True
309,Q4043,Algebra,True
309,Q4133,Algebra,True
309,Q4024,Algebra,True
309,Q6197,Mechanics,False
309,Q8000,Vocabulary,True
309,Q7809,Vocabulary,True
309,Q4219,Statistics,False
309,Q4766,Algebra,True
309,Q7141,Vocabulary,True
309,Q8732,Vocabulary,True
309,Q5605,Algebra,True
309,Q8207,Vocabulary,True
309,Q3063,Algebra,True
310,Q2440,Algebra,True
310,Q3423,Algebra,False
310,Q8058,Vocabulary,False
310,Q7932,Vocabulary,False
310,Q2831,Statistics,False
310,Q7862,Vocabulary,False
310,Q3091,Algebra,True
310,Q8867,Vocabulary,False
310,Q3392,Algebra,True
310,Q3693,Algebra,True
310,Q2529,Algebra,True
310,Q3994,Algebra,False
310,Q2903,Statistics,False
310,Q4302,Algebra,True
310,Q3652,Algebra,True
310,Q5480,Statistics,True
310,Q4959,Statistics,False
310,Q4262,Algebra,False
310,Q7893,Grammar,False
310,Q4395,Algebra,True
310,Q6815,Reading Comprehension,False
310,Q3608,Algebra,False
310,Q6375,Electricity & Magnetism,True
310,Q2621,Algebra,False
310,Q8907,Vocabulary,False
310,Q7130,Grammar,True
310,Q8642,Vocabulary,False
310,Q3206,Geometry,False
310,Q3890,Algebra,True
311,Q5246,Algebra,False
311,Q3544,Statistics,False
311,Q8394,Vocabulary,True
311,Q7027,Grammar,True
311,Q5890,Statistics,False
311,Q5141,Algebra,True
311,Q6814,Reading Comprehension,False
311,Q4154,Statistics,False
311,Q6913,Vocabulary,True
311,Q7240,Vocabulary,False
311,Q7024,Grammar,True
311,Q5727,Algebra,True
311,Q6094,Inorganic,False
311,Q3768,Algebra,True
311,Q5522,Algebra,False
311,Q4876,Algebra,True
311,Q2277,Trigonometry,True
311,Q8154,Vocabulary,False
311,Q2484,Algebra,True
311,Q4949,Geometry,True
311,Q5226,Algebra,True
311,Q3263,Statistics,False
311,Q6840,Reading Comprehension,False
311,Q8108,Vocabulary,True
311,Q4460,Statistics,False
312,Q3642,Algebra,False
312,Q7999,Vocabulary,True
312,Q8915,Mechanics,False
312,Q2259,Algebra,False
312,Q5581,Algebra,False
312,Q4102,Algebra,False
312,Q5286,Geometry,False
312,Q4471,Algebra,False
312,Q7026,Vocabulary,True
312,Q2270,Geometry,False
312,Q5968,Inorganic,True
312,Q3060,Statistics,True
312,Q2740,Algebra,False
312,Q7343,Vocabulary,True
312,Q7922,Vocabulary,True
312,Q6383,Reading Comprehension,True
312,Q3248,Algebra,False
312,Q6185,Inorganic,True
312,Q4046,Statistics,True
312,Q8932,Organic,True
312,Q3173,Algebra,False
312,Q8637,Vocabulary,True
312,Q5383,Statistics,True
312,Q5905,Mechanics,False
312,Q4384,Algebra,False
312,Q5544,Algebra,False
312,Q6342,Inorganic,True
312,Q5253,Algebra,False
312,Q6839,Reading Comprehension,True
313,Q5677,Statistics,False
313,Q4139,Algebra,False
313,Q8728,Vocabulary,True
313,Q3127,Algebra,True
313,Q8055,Vocabulary,False
313,Q4820,Algebra,False
313,Q8505,Grammar,False
313,Q8638,Vocabulary,False
313,Q3778,Algebra,False
313,Q4016,Statistics,True
313,Q6926,Vocabulary,True
313,Q8059,Vocabulary,False
313,Q3960,Algebra,False
313,Q8698,Vocabulary,True
313,Q8741,Grammar,True
313,Q4534,Trigonometry,True
313,Q3572,Statistics,True
313,Q5219,Algebra,False
313,Q3531,Geometry,False
313,Q4502,Algebra,True
313,Q2638,Algebra,True
313,Q4641,Algebra,False
313,Q2544,Algebra,False
313,Q2248,Algebra,False
313,Q7686,Vocabulary,False
313,Q7957,Vocabulary,False
314,Q8907,Vocabulary,False
314,Q8411,Vocabulary,False
314,Q3172,Algebra,False
314,Q5424,Statistics,True
314,Q8076,Vocabulary,True
314,Q5600,Statistics,False
314,Q8287,Vocabulary,True
314,Q8881,Geometry,True
314,Q4013,Algebra,True
314,Q7393,Vocabulary,True
314,Q3452,Geometry,False
314,Q7621,Vocabulary,False
314,Q8879,Geometry,True
314,Q2756,Geometry,True
314,Q8701,Vocabulary,False
314,Q3339,Statistics,False
314,Q5920,Physical Chemistry,False
314,Q4412,Geometry,False
314,Q6323,Inorganic,False
314,Q5087,Statistics,False
314,Q4031,Algebra,True
314,Q4602,Statistics,False
315,Q7253,Vocabulary,False
315,Q4816,Algebra,True
315,Q3775,Geometry,False
315,Q2110,Statistics,True
315,Q2184,Statistics,True
315,Q3468,Statistics,True
315,Q7987,Vocabulary,False
315,Q2558,Algebra,True
315,Q7303,Vocabulary,False
315,Q3067,Algebra,True
315,Q6690,Reading Comprehension,True
315,Q5156,Geometry,False
315,Q4717,Algebra,True
315,Q3412,Calculus,False
315,Q6790,Reading Comprehension,True
315,Q7897,Vocabulary,True
315,Q5374,Algebra,True
315,Q3717,Algebra,True
315,Q6550,Reading Comprehension,True
316,Q3108,Statistics,True
316,Q2530,Algebra,False
316,Q8203,Vocabulary,False
316,Q4729,Algebra,True
316,Q2250,Algebra,False
316,Q5262,Algebra,True
316,Q4660,Algebra,False
